Sigla, País                  , Ano , Valor Bruto       , Pontuação Final   , Rank , Continente
THA  , Thailand              , 2019, 4.57547187805176  , 4.57547187805176  ,  16.0, AS
THA  , Thailand              , 2021, 4.57547187805176  , 4.57547187805176  ,  16.0, AS
THA  , Thailand              , 2024, 4.1033555862069   , 4.1033555862069   ,  43.0, AS
TJK  , Tajikistan            , 2019, 4.85714292526245  , 4.85714292526245  ,   6.0, AS
TJK  , Tajikistan            , 2021, 4.85714292526245  , 4.85714292526245  ,   6.0, AS
TJK  , Tajikistan            , 2024, 4.85714292526245  , 4.85714292526245  ,  11.0, AS
TTO  , Trinidad and Tobago   , 2019, 2.34210515022278  , 2.34210515022278  , 114.0, SA
TTO  , Trinidad and Tobago   , 2021, 2.34210515022278  , 2.34210515022278  , 114.0, SA
TTO  , Trinidad and Tobago   , 2024, 2.47321061261261  , 2.47321061261261  , 116.0, SA
TUN  , Tunisia               , 2019, 2.9347825050354   , 2.9347825050354   ,  97.0, AF
TUN  , Tunisia               , 2021, 2.9347825050354   , 2.9347825050354   ,  97.0, AF
TUN  , Tunisia               , 2024, 3.50946297777778  , 3.50946297777778  ,  69.0, AF
TUR  , Turkiye               , 2019, 2.84920644760132  , 2.84920644760132  ,  98.0, AS
TUR  , Turkiye               , 2021, 2.84920644760132  , 2.84920644760132  ,  98.0, AS
TUR  , Turkiye               , 2024, 2.92300921052632  , 2.92300921052632  , 100.0, AS
TZA  , Tanzania              , 2019, 4.02409648895264  , 4.02409648895264  ,  39.0, AF
TZA  , Tanzania              , 2021, 4.02409648895264  , 4.02409648895264  ,  39.0, AF
TZA  , Tanzania              , 2024, 4.035365          , 4.035365          ,  45.0, AF
URY  , Uruguay               , 2019, 2.26470589637756  , 2.26470589637756  , 116.0, SA
URY  , Uruguay               , 2021, 2.26470589637756  , 2.26470589637756  , 116.0, SA
URY  , Uruguay               , 2024, 2.58205116083916  , 2.58205116083916  , 111.0, SA
USA  , United States         , 2019, 5.06766939163208  , 5.06766939163208  ,   4.0, NA
USA  , United States         , 2021, 5.06766939163208  , 5.06766939163208  ,   4.0, NA
USA  , United States         , 2024, 5.07032730698529  , 5.07032730698529  ,   5.0, NA
UZB  , Uzbekistan            , 2019, 5.71126747131348  , 5.71126747131348  ,   1.0, AS
UZB  , Uzbekistan            , 2021, 5.71126747131348  , 5.71126747131348  ,   1.0, AS
UZB  , Uzbekistan            , 2024, 5.71126747131348  , 5.71126747131348  ,   1.0, AS
VEN  , "Venezuela, RB"       , 2019, 1.75438594818115  , 1.75438594818115  , 119.0, SA
VEN  , "Venezuela, RB"       , 2021, 1.75438594818115  , 1.75438594818115  , 119.0, SA
VEN  , "Venezuela, RB"       , 2024, 2.02033416        , 2.02033416        , 118.0, SA
VNM  , Viet Nam              , 2019, 4.40625           , 4.40625           ,  26.0, AS
VNM  , Viet Nam              , 2021, 4.40625           , 4.40625           ,  26.0, AS
VNM  , Viet Nam              , 2024, 4.39102870103093  , 4.39102870103093  ,  27.0, AS
ZAF  , South Africa          , 2019, 3.29787230491638  , 3.29787230491638  ,  71.0, AF
ZAF  , South Africa          , 2021, 3.29787230491638  , 3.29787230491638  ,  71.0, AF
ZAF  , South Africa          , 2024, 3.95517661660079  , 3.95517661660079  ,  50.0, AF
ZMB  , Zambia                , 2019, 2.95555543899536  , 2.95555543899536  ,  96.0, AF
ZMB  , Zambia                , 2021, 2.95555543899536  , 2.95555543899536  ,  96.0, AF
ZMB  , Zambia                , 2024, 3.35178345856354  , 3.35178345856354  ,  77.0, AF
ZWE  , Zimbabwe              , 2019, 3.23077           , 3.23077           ,  81.0, AF
ZWE  , Zimbabwe              , 2021, 3.23077           , 3.23077           ,  81.0, AF
ZWE  , Zimbabwe              , 2024, 3.34491676439791  , 3.34491676439791  ,  78.0, AF
